,word,frequency,start_date,end_date
4340,Spain Quarantine,1,2020-07-21,2020-07-29
4341,Fuerteventura Santorini Maldives,1,2020-07-21,2020-07-29
4342,Chinas,1,2020-07-21,2020-07-29
4343,NY Times B Johnson,1,2020-07-21,2020-07-29
4344,TATOR,1,2020-07-21,2020-07-29
4345,CanaryBalearic,1,2020-07-21,2020-07-29
4346,FFS,1,2020-07-21,2020-07-29
4347,BBCNews,1,2020-07-21,2020-07-29
4348,BorisJohnsonMustGo,1,2020-07-21,2020-07-29
4349,BorisJohnson Second,1,2020-07-21,2020-07-29
4350,REOPEN,1,2020-07-21,2020-07-29
4351,American Doctors Address COVID19 Misinformation,1,2020-07-21,2020-07-29
4352,BorisJohnson Covid,1,2020-07-21,2020-07-29
4353,ITU,1,2020-07-21,2020-07-29
4354,Scotland Independence,1,2020-07-21,2020-07-29
4355,American Doctors Address COVID19 Misinformation with,1,2020-07-21,2020-07-29
4356,Poverty Disability Homelessness Mental Illness,1,2020-07-21,2020-07-29
4357,NBCNews News Bot httpstcoxjKzCv6JeC,1,2020-07-21,2020-07-29
4358,Police,1,2020-07-21,2020-07-29
4359,Bozza,1,2020-07-21,2020-07-29
4360,Bosses,1,2020-07-21,2020-07-29
4361,Aragon,1,2020-07-21,2020-07-29
4362,Fed,1,2020-07-21,2020-07-29
4363,Haha,1,2020-07-21,2020-07-29
4364,Crossings,1,2020-07-21,2020-07-29
4365,QuarantineLife,1,2020-07-21,2020-07-29
4366,Reopen,1,2020-07-21,2020-07-29
4367,Coronavirus TuesdayThoughts,1,2020-07-21,2020-07-29
4368,Good Hope Hospital,1,2020-07-21,2020-07-29
4369,the British Government,1,2020-07-21,2020-07-29
4370,httpstcoqfbhIkqWzv,1,2020-07-21,2020-07-29
4371,Dershowitz,1,2020-07-21,2020-07-29
4372,Health World,1,2020-07-21,2020-07-29
4373,Sincere,1,2020-07-21,2020-07-29
4374,The De Pfeffel Dietshake,1,2020-07-21,2020-07-29
4375,RaTG13,1,2020-07-21,2020-07-29
4376,Tcell,1,2020-07-21,2020-07-29
4377,Spain COVID,1,2020-07-21,2020-07-29
4378,Scots,1,2020-07-21,2020-07-29
4379,PrimeMinister Spain Travel,1,2020-07-21,2020-07-29
4380,TheQueen,1,2020-07-21,2020-07-29
4381,MHZ,1,2020-07-21,2020-07-29
4382,SNP,1,2020-07-21,2020-07-29
4383,ISP Hospitals,1,2020-07-21,2020-07-29
4384,WRONG How many,1,2020-07-21,2020-07-29
4385,SAD,1,2020-07-21,2020-07-29
4386,EL,1,2020-07-21,2020-07-29
4387,WalesScotland NI,1,2020-07-21,2020-07-29
4388,BorisJohnson Bikes UKGovernment,1,2020-07-21,2020-07-29
4389,FOCUS,1,2020-07-21,2020-07-29
4390,IFR,1,2020-07-21,2020-07-29
4391,CircularEconomy,1,2020-07-21,2020-07-29
4392,the NHS Social Carethe Homeless,1,2020-07-21,2020-07-29
4393,UniversalCredit,1,2020-07-21,2020-07-29
4394,Advertisments,1,2020-07-21,2020-07-29
4395,NEVERTRUSTATORY,1,2020-07-21,2020-07-29
4396,Time,1,2020-07-21,2020-07-29
4397,DVLA,1,2020-07-21,2020-07-29
4398,FASD,1,2020-07-21,2020-07-29
4399,httpstcozp0UeR5BGn,1,2020-07-21,2020-07-29
4400,Food,1,2020-07-21,2020-07-29
4401,VIRUS,1,2020-07-21,2020-07-29
4402,KNOWINGLY Watch,1,2020-07-21,2020-07-29
4403,Span,1,2020-07-21,2020-07-29
4404,Senate,1,2020-07-21,2020-07-29
4405,Britons,1,2020-07-21,2020-07-29
4406,Stupid,1,2020-07-21,2020-07-29
4407,Views,1,2020-07-21,2020-07-29
4408,BorisJohnson DominicCummings,1,2020-07-21,2020-07-29
4409,Ferguson Forget Covid,1,2020-07-21,2020-07-29
4410,Anceh,1,2020-07-21,2020-07-29
4411,UK News httpstcobYwFzkeEsg,1,2020-07-21,2020-07-29
4412,Social Distancing,1,2020-07-21,2020-07-29
4413,Dartmoor,1,2020-07-21,2020-07-29
4414,CVD,1,2020-07-21,2020-07-29
4415,De,1,2020-07-21,2020-07-29
4416,Care Homes,1,2020-07-21,2020-07-29
4417,RIP New,1,2020-07-21,2020-07-29
4418,GoughWhitlam,1,2020-07-21,2020-07-29
4419,the Canary Islands,1,2020-07-21,2020-07-29
4420,Honey,1,2020-07-21,2020-07-29
4421,LiarJohnson BrexitJohnson NotMyPM,1,2020-07-21,2020-07-29
4422,Israeli Medic Offers Insight Into Why People,1,2020-07-21,2020-07-29
4423,Diet,1,2020-07-21,2020-07-29
4424,Irish Heart Foundation,1,2020-07-21,2020-07-29
4425,KGBminders,1,2020-07-21,2020-07-29
4426,HS,1,2020-07-21,2020-07-29
4427,Assange,1,2020-07-21,2020-07-29
4428,Heres,1,2020-07-21,2020-07-29
4429,Inglaterra httpstcoCcD01QesB4,1,2020-07-21,2020-07-29
4430,ProductPlacement Promotion Traffic,1,2020-07-21,2020-07-29
4431,Support,1,2020-07-21,2020-07-29
4432,LBC,1,2020-07-21,2020-07-29
4433,Arrogant,1,2020-07-21,2020-07-29
4434,SCOTUS Press Conference httpstcozQ8Dan4xLf,1,2020-07-21,2020-07-29
4435,Channel 4,1,2020-07-21,2020-07-29
4436,Canarias,1,2020-07-21,2020-07-29
4437,ReinoUnido,1,2020-07-21,2020-07-29
4438,EXACT,1,2020-07-21,2020-07-29
4439,Congress,1,2020-07-21,2020-07-29
4440,COVid,1,2020-07-21,2020-07-29
4441,DWP,1,2020-07-21,2020-07-29
4442,Delhi Watch Daily5,1,2020-07-21,2020-07-29
4443,Guardian,70,2020-08-01,2020-08-09
4444,Editorial,26,2020-08-01,2020-08-09
4445,PPE,13,2020-08-01,2020-08-09
4446,EU,10,2020-08-01,2020-08-09
4447,NHS,10,2020-08-01,2020-08-09
4448,BorisJohnson,10,2020-08-01,2020-08-09
4449,Covid19,6,2020-08-01,2020-08-09
4450,Covid,4,2020-08-01,2020-08-09
4451,Dominic Cummings,4,2020-08-01,2020-08-09
4452,Time,3,2020-08-01,2020-08-09
4453,ForgottenLtd,3,2020-08-01,2020-08-09
4454,ALWAYS,3,2020-08-01,2020-08-09
4455,MSM,3,2020-08-01,2020-08-09
4456,BBC,3,2020-08-01,2020-08-09
4457,Uxbridge,2,2020-08-01,2020-08-09
4458,Boris Johnsons,2,2020-08-01,2020-08-09
4459,DailyMail Chronicle News Newspaper,2,2020-08-01,2020-08-09
4460,the Cabinet Office,2,2020-08-01,2020-08-09
4461,Project,2,2020-08-01,2020-08-09
4462,United,2,2020-08-01,2020-08-09
4463,Hotels,2,2020-08-01,2020-08-09
4464,Beware,2,2020-08-01,2020-08-09
4465,Macron RoyaumeUni International FTSE,2,2020-08-01,2020-08-09
4466,NWO,2,2020-08-01,2020-08-09
4467,the United Kingdom Conservative,2,2020-08-01,2020-08-09
4468,The Competitions and Marketing Authority,2,2020-08-01,2020-08-09
4469,Economist Press News,2,2020-08-01,2020-08-09
4470,Project MKUltra Manchurian Candidate,2,2020-08-01,2020-08-09
4471,SUSAN MICHIE,2,2020-08-01,2020-08-09
4472,Trump,2,2020-08-01,2020-08-09
4473,Telegraph News Newspaper,2,2020-08-01,2020-08-09
4474,Govt,2,2020-08-01,2020-08-09
4475,BLM,2,2020-08-01,2020-08-09
4476,Corbyn,2,2020-08-01,2020-08-09
4477,Starmer,2,2020-08-01,2020-08-09
4478,CDC,2,2020-08-01,2020-08-09
4479,Priti,2,2020-08-01,2020-08-09
4480,Party,2,2020-08-01,2020-08-09
4481,Lockdown,2,2020-08-01,2020-08-09
4482,Visa,1,2020-08-01,2020-08-09
4483,the Truth Speak Out,1,2020-08-01,2020-08-09
4484,NASA,1,2020-08-01,2020-08-09
4485,happenBAbetrayal FridayFeeling Boris Johnsons,1,2020-08-01,2020-08-09
4486,BorisJohnson Mars2020,1,2020-08-01,2020-08-09
4487,NW,1,2020-08-01,2020-08-09
4488,Masks on Economy down Covid,1,2020-08-01,2020-08-09
4489,TowerHamlets,1,2020-08-01,2020-08-09
4490,CCP,1,2020-08-01,2020-08-09
4491,DominicCummins Has,1,2020-08-01,2020-08-09
4492,Editorial httpstco2jwhLqTJd9 Missed Cobra,1,2020-08-01,2020-08-09
4493,hotels Border Force Taxi Serviceare,1,2020-08-01,2020-08-09
4494,BrexitGesetzentwurf,1,2020-08-01,2020-08-09
4495,IR35 Market,1,2020-08-01,2020-08-09
4496,Shit Our,1,2020-08-01,2020-08-09
4497,COVID,1,2020-08-01,2020-08-09
4498,State Pension,1,2020-08-01,2020-08-09
4499,Spoke,1,2020-08-01,2020-08-09
4500,the National Health Service,1,2020-08-01,2020-08-09
4501,CPB,1,2020-08-01,2020-08-09
4502,COVID Hotels Cinemas,1,2020-08-01,2020-08-09
4503,the Daily Mail,1,2020-08-01,2020-08-09
4504,May Build,1,2020-08-01,2020-08-09
4505,ASK Westminster,1,2020-08-01,2020-08-09
4506,LockedDown,1,2020-08-01,2020-08-09
4507,TPUSA,1,2020-08-01,2020-08-09
4508,First Congratulations,1,2020-08-01,2020-08-09
4509,BA Workers,1,2020-08-01,2020-08-09
4510,NOSE,1,2020-08-01,2020-08-09
4511,BorisJohnsons Test,1,2020-08-01,2020-08-09
4512,ISIS,1,2020-08-01,2020-08-09
4513,Prospect Magazine,1,2020-08-01,2020-08-09
4514,Allez,1,2020-08-01,2020-08-09
4515,The Union,1,2020-08-01,2020-08-09
4516,Trace,1,2020-08-01,2020-08-09
4517,TestandTrace Cases,1,2020-08-01,2020-08-09
4518,FranceThe,1,2020-08-01,2020-08-09
4519,TrumpLiesAmericansDie,1,2020-08-01,2020-08-09
4520,BorisJohnson httpstcowM7Gt4Pdlj,1,2020-08-01,2020-08-09
4521,Nicola httpstco8LIAWTyzdG,1,2020-08-01,2020-08-09
4522,PICNICS,1,2020-08-01,2020-08-09
4523,PCS,1,2020-08-01,2020-08-09
4524,BBCNews Up,1,2020-08-01,2020-08-09
4525,The New York Times,1,2020-08-01,2020-08-09
4526,Navy,1,2020-08-01,2020-08-09
4527,ICU,1,2020-08-01,2020-08-09
4528,MAJOR,1,2020-08-01,2020-08-09
4529,Croatia Title,1,2020-08-01,2020-08-09
4530,Nurses,1,2020-08-01,2020-08-09
4531,ToryLiars,1,2020-08-01,2020-08-09
4532,U R A,1,2020-08-01,2020-08-09
4533,the British Medical Journal,1,2020-08-01,2020-08-09
4534,HCP,1,2020-08-01,2020-08-09
4535,The BREXIT BOMB COVID CALAMITY,1,2020-08-01,2020-08-09
4536,World News Sky News,1,2020-08-01,2020-08-09
4537,the SAGE Group,1,2020-08-01,2020-08-09
4538,the Communist Party,1,2020-08-01,2020-08-09
4539,Durham Barnard Castle,1,2020-08-01,2020-08-09
4540,Peterborough Hospital,1,2020-08-01,2020-08-09
4541,Beirut Liban,1,2020-08-01,2020-08-09
4542,Conservative Bumbling Buffoon BorisJohnson,1,2020-08-01,2020-08-09
4543,AUTO RICKSHAWS AND BUSESSPREADING,1,2020-08-01,2020-08-09
4544,Border Force,1,2020-08-01,2020-08-09
4545,UKGov,1,2020-08-01,2020-08-09
4546,Stupid,1,2020-08-01,2020-08-09
4547,BABetrayal,1,2020-08-01,2020-08-09
4548,Kyari Pepe Buruj,1,2020-08-01,2020-08-09
4549,DominicCummnings,1,2020-08-01,2020-08-09
4550,The Premier League,1,2020-08-01,2020-08-09
4551,RefugeesWelcome,1,2020-08-01,2020-08-09
4552,Majorca,1,2020-08-01,2020-08-09
4553,Ibiza,1,2020-08-01,2020-08-09
4554,Judicial,1,2020-08-01,2020-08-09
4555,NursingHeroes,1,2020-08-01,2020-08-09
4556,MainstreamMedia,1,2020-08-01,2020-08-09
4557,Hero Cycles,1,2020-08-01,2020-08-09
4558,New York Please RT,1,2020-08-01,2020-08-09
4559,the Tory Party,1,2020-08-01,2020-08-09
4560,ToryCorruption,1,2020-08-01,2020-08-09
4561,KARMA,1,2020-08-01,2020-08-09
4562,FLU,1,2020-08-01,2020-08-09
4563,Grenfell Tower,1,2020-08-01,2020-08-09
4564,Melton,1,2020-08-01,2020-08-09
4565,Daily Telegraph,1,2020-08-01,2020-08-09
4566,BorisJohnson BorisHasFailedUK,1,2020-08-01,2020-08-09
4567,WHITE BABIES,1,2020-08-01,2020-08-09
4568,BIS,1,2020-08-01,2020-08-09
4569,httpstcodyIyRrisMC BorisJohnson and Dominic Cummings,1,2020-08-01,2020-08-09
4570,CareHomes,1,2020-08-01,2020-08-09
4571,Major,1,2020-08-01,2020-08-09
4572,EEA,1,2020-08-01,2020-08-09
4573,Coronavirus,1,2020-08-01,2020-08-09
4574,VR,1,2020-08-01,2020-08-09
4575,MEDICAL FRANKENSTEINS,1,2020-08-01,2020-08-09
4576,Isolate,1,2020-08-01,2020-08-09
4577,Titanic,1,2020-08-01,2020-08-09
4578,Brit,1,2020-08-01,2020-08-09
4579,the EU Brexit,1,2020-08-01,2020-08-09
4580,Appears,1,2020-08-01,2020-08-09
4581,Virgin Atlantic DublinWashington,1,2020-08-01,2020-08-09
4582,Different to Post Viral Fatigue Syndrome,1,2020-08-01,2020-08-09
4583,RT,1,2020-08-01,2020-08-09
4584,LabourLeaks,1,2020-08-01,2020-08-09
4585,the World Health Organisation,1,2020-08-01,2020-08-09
4586,White Babies,1,2020-08-01,2020-08-09
4587,Sturgeon,1,2020-08-01,2020-08-09
4588,BoJos,1,2020-08-01,2020-08-09
4589,Freddie Bailey,1,2020-08-01,2020-08-09
4590,NOW,1,2020-08-01,2020-08-09
4591,DailyBriefing,1,2020-08-01,2020-08-09
4592,Public Health England Contd,1,2020-08-01,2020-08-09
4593,KNOW Media,1,2020-08-01,2020-08-09
4594,ITV News,1,2020-08-01,2020-08-09
4595,Rishi Sunak,1,2020-08-01,2020-08-09
4596,Truth,1,2020-08-01,2020-08-09
4597,Article AMP Reuters,1,2020-08-01,2020-08-09
4598,NI,1,2020-08-01,2020-08-09
4599,Maternity Leave ExcludedUK,1,2020-08-01,2020-08-09
4600,Huawei,1,2020-08-01,2020-08-09
4601,httpstco5T1RdezioM Comments,1,2020-08-01,2020-08-09
4602,UKPortugal,1,2020-08-01,2020-08-09
4603,Cummings A,1,2020-08-01,2020-08-09
4604,Covid one Research,1,2020-08-01,2020-08-09
4605,Herd Immunity,1,2020-08-01,2020-08-09
4606,UTTAR PRADESH EXAM,1,2020-08-01,2020-08-09
4607,ABSOLUTELY,1,2020-08-01,2020-08-09
4608,DIED Grown,1,2020-08-01,2020-08-09
4609,Bio Warfare,1,2020-08-01,2020-08-09
4610,Corbynista,1,2020-08-01,2020-08-09
4611,TODAYS LIE UPDATE Government,1,2020-08-01,2020-08-09
4612,Johnson Cummings,1,2020-08-01,2020-08-09
4613,MED Bonne,1,2020-08-01,2020-08-09
4614,Eton,1,2020-08-01,2020-08-09
4615,Brexit httpstco7o844KLM5u,1,2020-08-01,2020-08-09
4616,XR,1,2020-08-01,2020-08-09
4617,HEALTHCARE,1,2020-08-01,2020-08-09
4618,LIE NHS Figures,1,2020-08-01,2020-08-09
4619,Beispiel,1,2020-08-01,2020-08-09
4620,The Red Wall,1,2020-08-01,2020-08-09
4621,BA,1,2020-08-01,2020-08-09
4622,Mirror,1,2020-08-01,2020-08-09
4623,Google Oxford University,1,2020-08-01,2020-08-09
4624,IMHO,1,2020-08-01,2020-08-09
4625,Local Growth,1,2020-08-01,2020-08-09
4626,LIES,1,2020-08-01,2020-08-09
4627,the UNUSED Nightingale Hospital,1,2020-08-01,2020-08-09
4628,Opinion Quarantine,1,2020-08-01,2020-08-09
4629,BorisJohnson Conservatives,1,2020-08-01,2020-08-09
4630,DominicCummings,1,2020-08-01,2020-08-09
4631,the National Records of Scotland,1,2020-08-01,2020-08-09
4632,COVID httpstcoexyvlC4l4M,1,2020-08-01,2020-08-09
4633,BillGates,1,2020-08-01,2020-08-09
4634,Disgusting,1,2020-08-01,2020-08-09
4635,GMC,1,2020-08-01,2020-08-09
4636,BatshitCrazy,1,2020-08-01,2020-08-09
4637,Gibb BorisJohnson Doctors,1,2020-08-01,2020-08-09
4638,NHSWorkersSayNO BorisHasFailed httpstcoPvpKlxHfcU,1,2020-08-01,2020-08-09
4639,Councils in England,1,2020-08-01,2020-08-09
4640,China Time,1,2020-08-01,2020-08-09
4641,EUGruppe,1,2020-08-01,2020-08-09
4642,EFYouall LiesofLies,1,2020-08-01,2020-08-09
4643,Councils,1,2020-08-01,2020-08-09
4644,Europe Daily Mail,1,2020-08-01,2020-08-09
4645,Kingdom of Garbage httpstco8lWy9sQ5zr,1,2020-08-01,2020-08-09
4646,Quarantine for England,1,2020-08-01,2020-08-09
4647,Kat Wicks,1,2020-08-01,2020-08-09
4648,Dominic Cummings Lets,1,2020-08-01,2020-08-09
4649,RETWEET,1,2020-08-01,2020-08-09
4650,WHO,1,2020-08-01,2020-08-09
4651,Foreign Aid Budget,1,2020-08-01,2020-08-09
4652,SkyNews,1,2020-08-01,2020-08-09
4653,THE FUCKING MASKS BorisJohnson Scamdemic LET US TRAIN WE ARE COVID SAFE,1,2020-08-01,2020-08-09
4654,Travel Industry,1,2020-08-01,2020-08-09
4655,COUNTRY,1,2020-08-01,2020-08-09
4656,120 K,1,2020-08-01,2020-08-09
4657,SCAREMONGERING,1,2020-08-01,2020-08-09
4658,Backing Cummings,1,2020-08-01,2020-08-09
4659,Manchester Authorities,1,2020-08-01,2020-08-09
4660,Liverpool,1,2020-08-01,2020-08-09
4661,BED,1,2020-08-01,2020-08-09
4662,AR,1,2020-08-01,2020-08-09
4663,State Pensions,1,2020-08-01,2020-08-09
4664,SCAREMONGERING LIES,1,2020-08-01,2020-08-09
4665,DonaldTrump,1,2020-08-01,2020-08-09
4666,U The Guardian,1,2020-08-01,2020-08-09
4667,Haha,1,2020-08-01,2020-08-09
4668,Restrictions,1,2020-08-01,2020-08-09
4669,deathsPerMillion,1,2020-08-01,2020-08-09
4670,Active,1,2020-08-01,2020-08-09
4671,Turkish PPE,1,2020-08-01,2020-08-09
4672,A SAFE COUNTRY,1,2020-08-01,2020-08-09
4673,Govns,1,2020-08-01,2020-08-09
4674,Care Homes,1,2020-08-01,2020-08-09
4675,EASTER,1,2020-08-01,2020-08-09
4676,Masks,1,2020-08-01,2020-08-09
4677,CorporateGreed,1,2020-08-01,2020-08-09
4678,the USA Lets,1,2020-08-01,2020-08-09
4679,Recognise,1,2020-08-01,2020-08-09
4680,EuroTunnel,1,2020-08-01,2020-08-09
4681,BorisJohnson Evidence,1,2020-08-01,2020-08-09
4682,UKRTC,1,2020-08-01,2020-08-09
4683,LETTING FLOODS OF IMMIGRANTS,1,2020-08-01,2020-08-09
4684,TFL,1,2020-08-01,2020-08-09
4685,Governments,1,2020-08-01,2020-08-09
4686,Warrington,1,2020-08-01,2020-08-09
4687,Agricultural,1,2020-08-01,2020-08-09
4688,SocialDistancing,1,2020-08-01,2020-08-09
4689,Dorset,1,2020-08-01,2020-08-09
4690,PritiUseless,1,2020-08-01,2020-08-09
4691,Brexitlanders,1,2020-08-01,2020-08-09
4692,Norfolk,1,2020-08-01,2020-08-09
4693,BunglingBoris,1,2020-08-01,2020-08-09
4694,PHE,1,2020-08-01,2020-08-09
4695,Clock,1,2020-08-01,2020-08-09
4696,the Communist party,1,2020-08-01,2020-08-09
4697,BorisJohnson,16,2020-08-11,2020-08-19
4698,Covid19,12,2020-08-11,2020-08-19
4699,PHE,11,2020-08-11,2020-08-19
4700,PPE,10,2020-08-11,2020-08-19
4701,EU,7,2020-08-11,2020-08-19
4702,Govt,7,2020-08-11,2020-08-19
4703,NHS,6,2020-08-11,2020-08-19
4704,MSM,6,2020-08-11,2020-08-19
4705,Social Distancing,6,2020-08-11,2020-08-19
4706,BLM,5,2020-08-11,2020-08-19
4707,Uturns,4,2020-08-11,2020-08-19
4708,Lockdown,4,2020-08-11,2020-08-19
4709,DominicCummings,4,2020-08-11,2020-08-19
4710,Dominic Cummings,4,2020-08-11,2020-08-19
4711,COVID,3,2020-08-11,2020-08-19
4712,Manchester Etihad,3,2020-08-11,2020-08-19
4713,Boris Johnsons,3,2020-08-11,2020-08-19
4714,GCSE,3,2020-08-11,2020-08-19
4715,the EU Boris,3,2020-08-11,2020-08-19
4716,ICU,3,2020-08-11,2020-08-19
4717,NHS Test,2,2020-08-11,2020-08-19
4718,Washington Post,2,2020-08-11,2020-08-19
4719,Parliament,2,2020-08-11,2020-08-19
4720,Trump,2,2020-08-11,2020-08-19
4721,WHO,2,2020-08-11,2020-08-19
4722,NOW,2,2020-08-11,2020-08-19
4723,TBH,2,2020-08-11,2020-08-19
4724,BBCBreakfast,2,2020-08-11,2020-08-19
4725,Trace,2,2020-08-11,2020-08-19
4726,SNP,2,2020-08-11,2020-08-19
4727,Johnsons,2,2020-08-11,2020-08-19
4728,TheGuardian Guardian,2,2020-08-11,2020-08-19
4729,U,2,2020-08-11,2020-08-19
4730,UN,2,2020-08-11,2020-08-19
4731,London Coronavirus Sunak PrinceWilliam Football BorisJohnson,2,2020-08-11,2020-08-19
4732,the Tory Party,2,2020-08-11,2020-08-19
4733,GE,2,2020-08-11,2020-08-19
4734,ToryShambles,2,2020-08-11,2020-08-19
4735,Airlines BA Virgin Atlantic easyJet,2,2020-08-11,2020-08-19
4736,Covid,2,2020-08-11,2020-08-19
4737,DAILY TELEGRAPH,2,2020-08-11,2020-08-19
4738,BBC News,2,2020-08-11,2020-08-19
4739,Social Care,1,2020-08-11,2020-08-19
4740,BBC News Auctioneers,1,2020-08-11,2020-08-19
4741,WFH,1,2020-08-11,2020-08-19
4742,ResignWilliamson,1,2020-08-11,2020-08-19
4743,BorisJohnson Murdermanslaughter,1,2020-08-11,2020-08-19
4744,alevels2020 England Scotland Wales,1,2020-08-11,2020-08-19
4745,BadTory,1,2020-08-11,2020-08-19
4746,Cummings Barnard Castle,1,2020-08-11,2020-08-19
4747,TuesdayMotivation,1,2020-08-11,2020-08-19
4748,Society,1,2020-08-11,2020-08-19
4749,NSW,1,2020-08-11,2020-08-19
4750,BreakingNews,1,2020-08-11,2020-08-19
4751,Boo,1,2020-08-11,2020-08-19
4752,Gavla,1,2020-08-11,2020-08-19
4753,Highest,1,2020-08-11,2020-08-19
4754,State,1,2020-08-11,2020-08-19
4755,Sitel,1,2020-08-11,2020-08-19
4756,httpstcortQzBOjUnZ,1,2020-08-11,2020-08-19
4757,Johns Hopkins Covid,1,2020-08-11,2020-08-19
4758,CAMHS,1,2020-08-11,2020-08-19
4759,Teachers,1,2020-08-11,2020-08-19
4760,the NorthernPowerhouse Boris Johnsons Govt,1,2020-08-11,2020-08-19
4761,NWO,1,2020-08-11,2020-08-19
4762,PHE Social,1,2020-08-11,2020-08-19
4763,Media Studies,1,2020-08-11,2020-08-19
4764,CitizensSerco,1,2020-08-11,2020-08-19
4765,FACT,1,2020-08-11,2020-08-19
4766,Wreckers Chaos,1,2020-08-11,2020-08-19
4767,Blitz,1,2020-08-11,2020-08-19
4768,Brexit Cheated Covid19,1,2020-08-11,2020-08-19
4769,VIRUS,1,2020-08-11,2020-08-19
4770,Turkic,1,2020-08-11,2020-08-19
4771,CANT,1,2020-08-11,2020-08-19
4772,Belarus,1,2020-08-11,2020-08-19
4773,Education Sort,1,2020-08-11,2020-08-19
4774,the National Covid Service,1,2020-08-11,2020-08-19
4775,Xaverian College,1,2020-08-11,2020-08-19
4776,Project,1,2020-08-11,2020-08-19
4777,Govt Good,1,2020-08-11,2020-08-19
4778,Fraud,1,2020-08-11,2020-08-19
4779,Bac,1,2020-08-11,2020-08-19
4780,National Disgrace,1,2020-08-11,2020-08-19
4781,Trump Trying,1,2020-08-11,2020-08-19
4782,Divinoebbene,1,2020-08-11,2020-08-19
4783,LIES,1,2020-08-11,2020-08-19
4784,Reunite International,1,2020-08-11,2020-08-19
4785,EYSENCOCHAT ToryShambles,1,2020-08-11,2020-08-19
4786,TrackandTrace,1,2020-08-11,2020-08-19
4787,Andys,1,2020-08-11,2020-08-19
4788,Huge,1,2020-08-11,2020-08-19
4789,UTurn Covid19,1,2020-08-11,2020-08-19
4790,NZ Herald,1,2020-08-11,2020-08-19
4791,Peston,1,2020-08-11,2020-08-19
4792,PremierLeague,1,2020-08-11,2020-08-19
4793,Government Update A Levels Fiasco Planning Corruption Bullying,1,2020-08-11,2020-08-19
4794,CDC,1,2020-08-11,2020-08-19
4795,Southwark,1,2020-08-11,2020-08-19
4796,Shakespeare Hamlet WHO,1,2020-08-11,2020-08-19
4797,Centrists,1,2020-08-11,2020-08-19
4798,Covid19 Theatre,1,2020-08-11,2020-08-19
4799,Covid19 Liverpool Spurs Chelsea,1,2020-08-11,2020-08-19
4800,Media,1,2020-08-11,2020-08-19
4801,CAG,1,2020-08-11,2020-08-19
4802,SimonCowell,1,2020-08-11,2020-08-19
4803,Death,1,2020-08-11,2020-08-19
4804,EuropaLeague,1,2020-08-11,2020-08-19
4805,Brexit Covid Education,1,2020-08-11,2020-08-19
4806,Audi Q7,1,2020-08-11,2020-08-19
4807,ToriesOut,1,2020-08-11,2020-08-19
4808,Governments,1,2020-08-11,2020-08-19
4809,Cmon,1,2020-08-11,2020-08-19
4810,U Brexit,1,2020-08-11,2020-08-19
4811,Asylum,1,2020-08-11,2020-08-19
4812,Alexa,1,2020-08-11,2020-08-19
4813,the National Post,1,2020-08-11,2020-08-19
4814,ExerciseCygnus,1,2020-08-11,2020-08-19
4815,httpstcoLPZwIlAD2a We,1,2020-08-11,2020-08-19
4816,REDUCE,1,2020-08-11,2020-08-19
4817,SIR,1,2020-08-11,2020-08-19
4818,the NATIONAL LOCKDOWN,1,2020-08-11,2020-08-19
4819,Govt Seems,1,2020-08-11,2020-08-19
4820,Cabinet,1,2020-08-11,2020-08-19
4821,Advisers Outrageous,1,2020-08-11,2020-08-19
4822,ChampionsLeague,1,2020-08-11,2020-08-19
4823,the Media,1,2020-08-11,2020-08-19
4824,Petro,1,2020-08-11,2020-08-19
4825,Liverpool and England Like,1,2020-08-11,2020-08-19
4826,ON Care,1,2020-08-11,2020-08-19
4827,ar8e,1,2020-08-11,2020-08-19
4828,Project MKUltraManchurian Candidate,1,2020-08-11,2020-08-19
4829,BorisJohnson httpstcoh0yf7ODdYC,1,2020-08-11,2020-08-19
4830,Coronavirus,1,2020-08-11,2020-08-19
4831,Ita,1,2020-08-11,2020-08-19
4832,CCTV,1,2020-08-11,2020-08-19
4833,Spring HMG,1,2020-08-11,2020-08-19
4834,the Global Elites Plot,1,2020-08-11,2020-08-19
4835,Factories,1,2020-08-11,2020-08-19
4836,Scotland Lets,1,2020-08-11,2020-08-19
4837,GavinWilliamsonResign Research,1,2020-08-11,2020-08-19
4838,EU China,1,2020-08-11,2020-08-19
4839,MBE,1,2020-08-11,2020-08-19
4840,Nicola Sturgeon,1,2020-08-11,2020-08-19
4841,ONSPHE,1,2020-08-11,2020-08-19
4842,LIE UPDATE NHS 5 Deaths,1,2020-08-11,2020-08-19
4843,SaveourTheatres WeMakeEvents,1,2020-08-11,2020-08-19
4844,Streets,1,2020-08-11,2020-08-19
4845,the Tory Party UK Government,1,2020-08-11,2020-08-19
4846,Sunak,1,2020-08-11,2020-08-19
